node_id,type,layer,cabinet,slot,order,display_name,remarks
device:BRK_131,device,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,131,BRK_131,generated sample device
board:BRK_131/BREAKOUT_BOARD,board,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,131,BREAKOUT_BOARD,generated sample board
port:BRK_131/BREAKOUT_BOARD/P131,port,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,131,P131,generated sample port
device:IFACE_138,device,interface,CAB-INTERFACE,SLOT-INTERFACE,138,IFACE_138,generated sample device
board:IFACE_138/INTERFACE_BOARD,board,interface,CAB-INTERFACE,SLOT-INTERFACE,138,INTERFACE_BOARD,generated sample board
port:IFACE_138/INTERFACE_BOARD/P138,port,interface,CAB-INTERFACE,SLOT-INTERFACE,138,P138,generated sample port
device:CTRL_145,device,control,CAB-CONTROL,SLOT-CONTROL,145,CTRL_145,generated sample device
board:CTRL_145/CONTROL_BOARD,board,control,CAB-CONTROL,SLOT-CONTROL,145,CONTROL_BOARD,generated sample board
port:CTRL_145/CONTROL_BOARD/P145,port,control,CAB-CONTROL,SLOT-CONTROL,145,P145,generated sample port
device:SW_152,device,switch,CAB-SWITCH,SLOT-SWITCH,152,SW_152,generated sample device
board:SW_152/SWITCH_CARD,board,switch,CAB-SWITCH,SLOT-SWITCH,152,SWITCH_CARD,generated sample board
port:SW_152/SWITCH_CARD/P152,port,switch,CAB-SWITCH,SLOT-SWITCH,152,P152,generated sample port
device:IPC_159,device,ipc,CAB-IPC,SLOT-IPC,159,IPC_159,generated sample device
board:IPC_159/IPC_IO,board,ipc,CAB-IPC,SLOT-IPC,159,IPC_IO,generated sample board
port:IPC_159/IPC_IO/P159,port,ipc,CAB-IPC,SLOT-IPC,159,P159,generated sample port
device:BRK_71,device,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,71,BRK_71,generated sample device
board:BRK_71/BREAKOUT_BOARD,board,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,71,BREAKOUT_BOARD,generated sample board
port:BRK_71/BREAKOUT_BOARD/P71,port,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,71,P71,generated sample port
device:IFACE_78,device,interface,CAB-INTERFACE,SLOT-INTERFACE,78,IFACE_78,generated sample device
board:IFACE_78/INTERFACE_BOARD,board,interface,CAB-INTERFACE,SLOT-INTERFACE,78,INTERFACE_BOARD,generated sample board
port:IFACE_78/INTERFACE_BOARD/P78,port,interface,CAB-INTERFACE,SLOT-INTERFACE,78,P78,generated sample port
device:CTRL_85,device,control,CAB-CONTROL,SLOT-CONTROL,85,CTRL_85,generated sample device
board:CTRL_85/CONTROL_BOARD,board,control,CAB-CONTROL,SLOT-CONTROL,85,CONTROL_BOARD,generated sample board
port:CTRL_85/CONTROL_BOARD/P85,port,control,CAB-CONTROL,SLOT-CONTROL,85,P85,generated sample port
device:SW_92,device,switch,CAB-SWITCH,SLOT-SWITCH,92,SW_92,generated sample device
board:SW_92/SWITCH_CARD,board,switch,CAB-SWITCH,SLOT-SWITCH,92,SWITCH_CARD,generated sample board
port:SW_92/SWITCH_CARD/P92,port,switch,CAB-SWITCH,SLOT-SWITCH,92,P92,generated sample port
device:IPC_99,device,ipc,CAB-IPC,SLOT-IPC,99,IPC_99,generated sample device
board:IPC_99/IPC_IO,board,ipc,CAB-IPC,SLOT-IPC,99,IPC_IO,generated sample board
port:IPC_99/IPC_IO/P99,port,ipc,CAB-IPC,SLOT-IPC,99,P99,generated sample port
device:PART_106,device,part,CAB-PART,SLOT-PART,106,PART_106,generated sample device
board:PART_106/PART_BOARD,board,part,CAB-PART,SLOT-PART,106,PART_BOARD,generated sample board
port:PART_106/PART_BOARD/P106,port,part,CAB-PART,SLOT-PART,106,P106,generated sample port
device:BRK_113,device,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,113,BRK_113,generated sample device
board:BRK_113/BREAKOUT_BOARD,board,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,113,BREAKOUT_BOARD,generated sample board
port:BRK_113/BREAKOUT_BOARD/P113,port,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,113,P113,generated sample port
device:IFACE_120,device,interface,CAB-INTERFACE,SLOT-INTERFACE,120,IFACE_120,generated sample device
board:IFACE_120/INTERFACE_BOARD,board,interface,CAB-INTERFACE,SLOT-INTERFACE,120,INTERFACE_BOARD,generated sample board
port:IFACE_120/INTERFACE_BOARD/P120,port,interface,CAB-INTERFACE,SLOT-INTERFACE,120,P120,generated sample port
device:CTRL_127,device,control,CAB-CONTROL,SLOT-CONTROL,127,CTRL_127,generated sample device
board:CTRL_127/CONTROL_BOARD,board,control,CAB-CONTROL,SLOT-CONTROL,127,CONTROL_BOARD,generated sample board
port:CTRL_127/CONTROL_BOARD/P127,port,control,CAB-CONTROL,SLOT-CONTROL,127,P127,generated sample port
device:SW_134,device,switch,CAB-SWITCH,SLOT-SWITCH,134,SW_134,generated sample device
board:SW_134/SWITCH_CARD,board,switch,CAB-SWITCH,SLOT-SWITCH,134,SWITCH_CARD,generated sample board
port:SW_134/SWITCH_CARD/P134,port,switch,CAB-SWITCH,SLOT-SWITCH,134,P134,generated sample port
device:IPC_141,device,ipc,CAB-IPC,SLOT-IPC,141,IPC_141,generated sample device
board:IPC_141/IPC_IO,board,ipc,CAB-IPC,SLOT-IPC,141,IPC_IO,generated sample board
port:IPC_141/IPC_IO/P141,port,ipc,CAB-IPC,SLOT-IPC,141,P141,generated sample port
device:PART_148,device,part,CAB-PART,SLOT-PART,148,PART_148,generated sample device
board:PART_148/PART_BOARD,board,part,CAB-PART,SLOT-PART,148,PART_BOARD,generated sample board
port:PART_148/PART_BOARD/P148,port,part,CAB-PART,SLOT-PART,148,P148,generated sample port
device:BRK_155,device,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,155,BRK_155,generated sample device
board:BRK_155/BREAKOUT_BOARD,board,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,155,BREAKOUT_BOARD,generated sample board
port:BRK_155/BREAKOUT_BOARD/P155,port,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,155,P155,generated sample port
